URL,Status Code,Content-Type
https://library.soton.ac.uk/sash/online-reading-lists#collapseNine,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseTen,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseEleven,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/online-training#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/academic-writing,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/assignment-planning,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/assistive-technology,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/career-planning,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/critical-thinking,200,text/html; charset=UTF-8
https://library.soton.ac.uk/digitalskillsworkshops,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/dissertations,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/studentdisabilityandinclusion,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/EAP,200,text/html; charset=UTF-8
https://library.soton.ac.uk/EvaluatingInformation,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=700001&p=5028368,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/finding-information,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/metrics,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/mathsandstatistics,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/open-access,200,text/html; charset=UTF-8
https://library.soton.ac.uk/proofreadingtraining,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/publishing,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/referencing-plagiarism,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/research-data-management,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/workshops/systematic-reviews,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=681225&p=4858148,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=656945&p=4622132,200,text/html; charset=UTF-8
https://library.soton.ac.uk/LibrarySearch,200,text/html; charset=UTF-8
http://library.soton.ac.uk/tutorials/datastream,200,text/html; charset=UTF-8
https://library.soton.ac.uk/endnote,200,text/html; charset=UTF-8
http://library.soton.ac.uk/bibliometrics/training,200,text/html; charset=UTF-8
http://library.soton.ac.uk/ld.php?content_id=28384865,404,text/html; charset=UTF-8
https://library.soton.ac.uk/ld.php?content_id=34074407,200,application/vnd.openxmlformats
https://library.soton.ac.uk/systematic-reviews/steps,200,text/html; charset=UTF-8
http://library.soton.ac.uk/thesis/training,200,text/html; charset=UTF-8
http://library.soton.ac.uk/tutorials/wrds ,404,text/html
https://library.soton.ac.uk/srch.php?tag=academic+writing&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=development&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=dissertation+help&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=dissertation+videos&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=how+to+find+information&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=how+to+manage+research&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=how+to+search+databases&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=library+workshops&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=live+workshops&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=online+workshops&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=proofreading&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=search+strategy&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=training&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=video+training&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=writing+videos&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/home,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=668633&p=4744321,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/join,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=668633&p=4761256,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/bookrequest,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/knowledgeshare,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/searchrequest,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/one-to-one,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/articles,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/resources,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/catalogues,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/openathens,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/bestpractice,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/aboutknowledgeshare,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/journals,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/trip,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/searching,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/research,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/membership,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=668633&p=4744396,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/topol,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/tutors,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/about,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/opening,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/feedback,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/impact,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/floorplan,200,text/html; charset=UTF-8
http://library.soton.ac.uk/Accessibility-Fire-Safety,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/covid19,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=668633&p=4976057,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nhs/ebooks,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/community-membership,200,text/html; charset=UTF-8
http://library.soton.ac.uk/nhs/one-to-one,200,text/html; charset=UTF-8
http://library.soton.ac.uk/nhs/bestpractice,200,text/html; charset=UTF-8
http://library.soton.ac.uk/nhs/knowledgeshare,200,text/html; charset=UTF-8
http://library.soton.ac.uk/nhs/searchrequest,200,text/html; charset=UTF-8
http://library.soton.ac.uk/nhs/topol,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/visit#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/home,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/feedback,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/have-your-say,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=712287&p=5146936,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/facts-and-figures,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/payments,200,text/html; charset=UTF-8
https://library.soton.ac.uk/c.php?g=712287&p=5146949,200,text/html; charset=UTF-8
https://library.soton.ac.uk/hartley,200,text/html; charset=UTF-8
https://library.soton.ac.uk/hsl,200,text/html; charset=UTF-8
https://library.soton.ac.uk/wsa,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nol/home,200,text/html; charset=UTF-8
https://library.soton.ac.uk/nol/collections,200,text/html; charset=UTF-8
http://library.soton.ac.uk/home/enquiries,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/visit#s-lib-ctab-14764777-0,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/visit#s-lib-ctab-14764777-1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/visit#s-lib-ctab-14764777-2,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/visit#s-lib-ctab-14764777-3,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/visit#s-lib-ctab-14764777-4,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service/visit#s-lib-ctab-14764777-5,200,text/html; charset=UTF-8
http://library.soton.ac.uk/openaccess/options,200,text/html; charset=UTF-8
https://library.soton.ac.uk/Browzine,200,text/html; charset=UTF-8
https://library.soton.ac.uk/ill,200,text/html; charset=UTF-8
https://library.soton.ac.uk/BritishLibraryCyberAttack,200,text/html; charset=UTF-8
https://library.soton.ac.uk/internetarchive,200,text/html; charset=UTF-8
https://library.soton.ac.uk/customer-service#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk/ld.php?content_id=35046024,200,application/pdf
https://library.soton.ac.uk/library#s-lg-guide-main,200,text/html; charset=UTF-8
http://library.soton.ac.uk/hartley,200,text/html; charset=UTF-8
http://library.soton.ac.uk/llc,200,text/html; charset=UTF-8
