url,status,state,parent,failureDetails
"https://library.soton.ac.uk/prf.php?id=314eaaf1-7be3-11ed-b9dc-02207e550b73",0,BROKEN,"https://library.soton.ac.uk/home/subjects",""
"https://library.soton.ac.uk/prf.php?id=314ea3f0-7be3-11ed-b9dc-02207e550b73",0,BROKEN,"https://library.soton.ac.uk/home/subjects",""
"https://library.soton.ac.uk/anthropology",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/prf.php?id=314ea1c3-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://www.southampton.ac.uk/archives",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/sash/what-is-academic-responsibility",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/mapping",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/chemistry",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/research/pure/faqs",0,BROKEN,"https://library.soton.ac.uk/research",""
"https://library.soton.ac.uk/ageing",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"http://library.soton.ac.uk/thesis",200,OK,"https://library.soton.ac.uk/research","[]"
"http://library.soton.ac.uk/systematic-reviews",200,OK,"https://library.soton.ac.uk/research","[]"
"https://library.soton.ac.uk/biosciences",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/data",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/home/feedback",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/business",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/archaeology",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/home/keycontacts",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/sash/assignment-planner",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/prf.php?id=314ea292-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/Library_chat.jpg",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/c.php?g=131407",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/1311/images/Library-Research-skills.jpg",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/163645/images/HeretohelpButton.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/c.php?g=131410",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/163645/images/training_workshops.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/support-services/home",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://dkou0skpxpnwz.cloudfront.net/accounts/133813/images/Skills_for_Study_colour_logo.png",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/prf.php?id=314ec76c-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"http://library.soton.ac.uk/researchdata",200,OK,"https://library.soton.ac.uk/research","[]"
"https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI4NCZwPTg1ODY1OQ==",200,OK,"https://library.soton.ac.uk/research","[]"
"https://library.soton.ac.uk/audiology",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/sash/dissertation-planner",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/sash/turnitin",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/geography",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://files.osf.io/v1/resources/3qrj6/providers/osfstorage/5c5c08c576653c001b2b8815?mode=render",200,OK,"https://library.soton.ac.uk/research","[]"
"https://library.soton.ac.uk/sash/skills-guides",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/enhancementteam",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://www.southampton.ac.uk/research/researcher-support/pure.page",200,OK,"https://library.soton.ac.uk/research","[]"
